"","dif_mig","dif_habDen","dif_mass","dif_tailLen","dif_handWing","dif_Secondary","dif_KippsDist","dif_wingLen","dif_tarsusLen","dif_beakDep","dif_width","dif_beakLenNare","dif_beakLenCulm","dif_clutch","dif_ESI","dif_DB","dif_HB","dif_normMax","dif_elevaRange","dif_weight","dif_LAT","dif_RLM","dif_primHab","dif_primDiet","dif_INwt","dif_FRwt","dif_NEwt","dif_SEwt","dif_VEwt","dif_FIwt","dif_SCwt","dif_PLwt","dif_MSwt","dif_habitat","dif_trophicLvl","dif_trophicNic","dif_primLife","sp1","sp2","corr"
"215",1,0,75.5,59.4,0.699999999999999,54.8,12.1,65.6,16.8,3.7,5.8,12,19.5,1,0.0511525224473814,1,1,0,0,61.89,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,"Blue.Jay","Field.Sparrow",0.176098480946098
"216",1,0,66.1,54.2,2.7,55.7,9.7,63.7,13.2,2.2,4.8,10.1,16.5,0,0.1249387366083,0,1,1500,1500,50.24,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,"Blue.Jay","Song.Sparrow",-0.457094017094017
"217",1,0,48,29.7,3.8,37.5,11.8,47.7,7.7,0.700000000000001,4.6,8.8,14.5,1,0.346787486224656,1,2,980,980,34.59,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,"Blue.Jay","Eastern.Towhee",0.0509401709401709
"218",1,1,3.8,54,7.4,22.2,5.5,21.9,5.09999999999999,0.700000000000001,4,1.4,3.6,0,0.0511525224473814,1,1,1500,1500,22.7933333333333,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,"Blue.Jay","Eastern.Meadowlark",-0.0212002054731224
"219",2,1,37.2,32.5,6.6,19.4,4.9,12,6.7,0.0999999999999996,4.5,3.2,7.2,3,0.0511525224473814,1,1,1500,1500,19.3066666666667,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,"Blue.Jay","Red.winged.Blackbird",0.0194871794871795
"220",2,0,47.7,51.6,15.6,39.5,11,25,10,0,4.3,7.5,12.3,4,0.0511525224473814,1,1,1895,1895,32.9566666666667,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,"Blue.Jay","Brown.headed.Cowbird",0.0324786324786325
"221",1,1,17.2,3.2,8.5,10.1,11.4,2.90000000000001,0.899999999999999,1.6,2.8,3.2,3.1,1,0.301029995663981,0,3,0,0,32.0433333333333,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,"Blue.Jay","Common.Grackle",0.178803418803419
"222",2,1,78.5,72,1.3,64,14.4,75.3,14.5,5.6,7.1,10.7,17.2,0,0.653212513775344,2,1,3600,3600,64.4316666666667,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,"Blue.Jay","Common.Yellowthroat",0.340854700854701
"223",2,0,76.2,67.4,11.2,57.1,2.3,58.2,16.1,5.1,7,10.6,16.5,4,0.1249387366083,0,1,2050,2050,63.4566666666667,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,"Blue.Jay","Pine.Warbler",0.107692307692308
"224",0,0,45.4,19.6,1.9,30.6,8.7,36.5,10.2,3.4,0.799999999999999,3.9,12.3,1,0.0511525224473814,1,1,1000,1000,31.0733333333333,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,"Blue.Jay","Northern.Cardinal",0.32034188034188
"232",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"American.Crow","American.Crow",1
"233",1,1,164.2,10,0.200000000000003,10,6.30000000000001,16.8,7.9,1.8,0.0999999999999996,6,6.6,0,0.1249387366083,0,2,800,800,183.108333333333,0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,"American.Crow","Fish.Crow",0.0625641025641026
"234",1,1,427.2,98.5,20.4,121,94.4,215.6,34.5,11.1,9,24.4,36.6,2,0.346787486224656,2,2,1190,1190,434.133333333333,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"American.Crow","Tufted.Titmouse",0.120683760683761
"235",1,0,438.8,117.5,17,139.2,95.5,234.7,40.2,12.9,10.4,26.6,41,3,0.346787486224656,2,2,50,50,445.516666666667,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"American.Crow","Carolina.Chickadee",-0.161025641025641
"236",1,0,429.8,116.4,25.1,133.6,100.1,234.1,33.6,12.7,10.7,22.1,33,1,1.1249387366083,4,5,200,200,436.133333333333,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"American.Crow","Carolina.Wren",-0.241025641025641
"237",1,1,427.8,118.3,5.3,125.3,79.3,204.9,36.5,12.4,9.9,21,30.8,3,1,3,6,1700,1700,434.213333333333,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,"American.Crow","White.breasted.Nuthatch",0.232820512820513
"238",1,1,438.6,131.7,13.2,136.3,91.8,228.5,40.2,12.7,10.6,22.8,34.6,2,0.698970004336019,3,4,1200,1200,445.857333333333,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"American.Crow","Brown.headed.Nuthatch",0.0639316239316239
"239",1,0,400.3,49.5,15.9,95.7,83.8,181.2,22.8,11.3,9.3,21,27.8,0,0.698970004336019,3,4,1200,1200,407.783333333333,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,"American.Crow","Northern.Mockingbird",0.0632478632478632
"240",0,1,380,45.3,22.6,99.5,92.9,191,20.8,10.3,8.5,13.9,19.8,0,0.823908740944319,2,6,1280,1280,385.766666666667,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,"American.Crow","Brown.Thrasher",-0.0324786324786325
"241",0,0,421.3,104.6,3.7,121.8,75.5,197.7,35.3,12.1,9.7,24.1,34.5,3,0.823908740944319,3,5,640,640,426.05,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"American.Crow","Eastern.Bluebird",0.232136752136752
"242",1,1,370.3,71.4,7.5,95.9,70,166.5,22.3,9.8,8.3,20.7,26.5,2,0.455931955649724,3,1,1700,1700,376.3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,"American.Crow","American.Robin",0.0201709401709402
"243",1,1,422.3,109.9,9.2,131.8,86.5,218.6,37.1,9.2,7.6,24.1,36.4,3,1.1249387366083,4,5,2800,2800,428.493333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"American.Crow","House.Sparrow",-0.0225679606649368
"244",0,0,427.4,100.9,9,130.4,85.7,216.3,37.6,8.4,7.3,24.8,39.3,1,0.455931955649724,3,1,1700,1700,434.208333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"American.Crow","House.Finch",0.16991452991453
"245",1,1,436,118.8,8.9,135.9,87.8,223.7,41.5,10.3,9.6,25,38.4,1,1,4,4,800,800,442.983333333333,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"American.Crow","American.Goldfinch",0.078974358974359
"246",1,0,436.6,111.1,12.3,135.2,90.6,225.5,38.7,11.7,9.9,26.2,36.8,1,0.602059991327962,3,3,2000,2000,442.583333333333,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,"American.Crow","Chipping.Sparrow",-0.0153846153846154
"247",0,0,436.3,105.1,19.8,132.7,96.1,229.1,37.1,11.4,9.6,26.6,39.5,0,0.698970004336019,3,4,800,800,442.116666666667,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,"American.Crow","Field.Sparrow",-0.356642166265592
"248",0,0,426.9,99.9,16.4,133.6,93.7,227.2,33.5,9.9,8.6,24.7,36.5,1,0.522878745280338,2,4,700,700,430.466666666667,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,"American.Crow","Song.Sparrow",-0.291623931623932
"249",0,0,408.8,75.4,22.9,115.4,95.8,211.2,28,8.4,8.4,23.4,34.5,0,0.301029995663981,1,3,180,180,414.816666666667,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,"American.Crow","Eastern.Towhee",0.215042735042735
"250",0,1,357,99.7,11.7,100.1,78.5,185.4,15.2,8.4,7.8,13.2,16.4,1,0.698970004336019,3,4,700,700,357.433333333333,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,"American.Crow","Eastern.Meadowlark",0.0376132677748947
"251",1,1,398,78.2,12.5,97.3,79.1,175.5,27,7.8,8.3,17.8,27.2,2,0.698970004336019,3,4,700,700,399.533333333333,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"American.Crow","Red.winged.Blackbird",-0.222564102564103
"252",1,0,408.5,97.3,3.5,117.4,73,188.5,30.3,7.7,8.1,22.1,32.3,3,0.698970004336019,3,4,1095,1095,413.183333333333,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,"American.Crow","Brown.headed.Cowbird",-0.100854700854701
"253",0,1,343.6,48.9,10.6,88,72.6,160.6,19.4,6.1,6.6,11.4,16.9,2,0.346787486224656,2,2,800,800,348.183333333333,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,"American.Crow","Common.Grackle",-0.188376068376068
"254",1,1,439.3,117.7,20.4,141.9,98.4,238.8,34.8,13.3,10.9,25.3,37.2,1,1.30102999566398,4,6,2800,2800,444.658333333333,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"American.Crow","Common.Yellowthroat",-0.242393162393162
"255",1,0,437,113.1,7.9,135,86.3,221.7,36.4,12.8,10.8,25.2,36.5,3,0.522878745280338,2,4,1250,1250,443.683333333333,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"American.Crow","Pine.Warbler",0.179487179487179
"256",1,0,406.2,65.3,21,108.5,92.7,200,30.5,4.3,4.6,18.5,32.3,0,0.698970004336019,1,6,200,200,411.3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,"American.Crow","Northern.Cardinal",-0.206153846153846
"265",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Fish.Crow","Fish.Crow",1
"266",0,2,263,88.5,20.2,111,88.1,198.8,26.6,9.3,8.9,18.4,30,2,0.221848749616356,2,0,390,390,251.025,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"Fish.Crow","Tufted.Titmouse",0.117264957264957
"267",0,1,274.6,107.5,16.8,129.2,89.2,217.9,32.3,11.1,10.3,20.6,34.4,3,0.221848749616356,2,0,850,850,262.408333333333,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"Fish.Crow","Carolina.Chickadee",0.115213675213675
"268",0,1,265.6,106.4,24.9,123.6,93.8,217.3,25.7,10.9,10.6,16.1,26.4,1,1,4,3,1000,1000,253.025,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"Fish.Crow","Carolina.Wren",0.13982905982906
"269",0,2,263.6,108.3,5.1,115.3,73,188.1,28.6,10.6,9.8,15,24.2,3,0.8750612633917,3,4,2500,2500,251.105,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,"Fish.Crow","White.breasted.Nuthatch",0.182222222222222
"270",0,2,274.4,121.7,13,126.3,85.5,211.7,32.3,10.9,10.5,16.8,28,2,0.574031267727719,3,2,400,400,262.749,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"Fish.Crow","Brown.headed.Nuthatch",0.118632478632479
"271",2,1,236.1,39.5,15.7,85.7,77.5,164.4,14.9,9.5,9.2,15,21.2,0,0.574031267727719,3,2,2000,2000,224.675,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,"Fish.Crow","Northern.Mockingbird",0.0201709401709402
"272",1,2,215.8,35.3,22.4,89.5,86.6,174.2,12.9,8.5,8.4,7.9,13.2,0,0.698970004336019,2,4,480,480,202.658333333333,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,"Fish.Crow","Brown.Thrasher",0.0502564102564102
"273",1,1,257.1,94.6,3.5,111.8,69.2,180.9,27.4,10.3,9.6,18.1,27.9,3,0.698970004336019,3,3,1440,1440,242.941666666667,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,"Fish.Crow","Eastern.Bluebird",0.288205128205128
"274",2,0,206.1,61.4,7.3,85.9,63.7,149.7,14.4,8,8.2,14.7,19.9,2,0.330993219041424,3,1,2500,2500,193.191666666667,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,"Fish.Crow","American.Robin",0.103589743589744
"275",0,0,258.1,99.9,9,121.8,80.2,201.8,29.2,7.4,7.5,18.1,29.8,3,1,4,3,3600,3600,245.385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Fish.Crow","House.Sparrow",-0.303641652582786
"276",1,1,263.2,90.9,8.8,120.4,79.4,199.5,29.7,6.6,7.2,18.8,32.7,1,0.330993219041424,3,1,2500,2500,251.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Fish.Crow","House.Finch",0.207521367521368
"277",0,2,271.8,108.8,8.7,125.9,81.5,206.9,33.6,8.5,9.5,19,31.8,1,0.8750612633917,4,2,0,0,259.875,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Fish.Crow","American.Goldfinch",0.147350427350427
"278",2,1,272.4,101.1,12.1,125.2,84.3,208.7,30.8,9.9,9.8,20.2,30.2,1,0.477121254719662,3,1,2800,2800,259.475,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,"Fish.Crow","Chipping.Sparrow",-0.223931623931624
"279",1,1,272.1,95.1,19.6,122.7,89.8,212.3,29.2,9.6,9.5,20.6,32.9,0,0.574031267727719,3,2,0,0,259.008333333333,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"Fish.Crow","Field.Sparrow",0.0977944962147261
"280",1,1,262.7,89.9,16.2,123.6,87.4,210.4,25.6,8.1,8.5,18.7,29.9,1,0.397940008672038,2,2,1500,1500,247.358333333333,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,"Fish.Crow","Song.Sparrow",0.232136752136752
"281",1,1,244.6,65.4,22.7,105.4,89.5,194.4,20.1,6.6,8.3,17.4,27.9,0,0.176091259055681,1,1,980,980,231.708333333333,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,"Fish.Crow","Eastern.Towhee",-0.0188034188034188
"282",1,0,192.8,89.7,11.5,90.1,72.2,168.6,7.3,6.6,7.7,7.2,9.8,1,0.574031267727719,3,2,1500,1500,174.325,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,"Fish.Crow","Eastern.Meadowlark",0.45272696849055
"283",2,0,233.8,68.2,12.3,87.3,72.8,158.7,19.1,6,8.2,11.8,20.6,2,0.574031267727719,3,2,1500,1500,216.425,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"Fish.Crow","Red.winged.Blackbird",-0.347692307692308
"284",2,1,244.3,87.3,3.3,107.4,66.7,171.7,22.4,5.9,8,16.1,25.7,3,0.574031267727719,3,2,1895,1895,230.075,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,"Fish.Crow","Brown.headed.Cowbird",0.111794871794872
"285",1,0,179.4,38.9,10.4,78,66.3,143.8,11.5,4.3,6.5,5.4,10.3,2,0.221848749616356,2,0,0,0,165.075,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,"Fish.Crow","Common.Grackle",-0.201367521367521
"286",2,2,275.1,107.7,20.2,131.9,92.1,222,26.9,11.5,10.8,19.3,30.6,1,1.17609125905568,4,4,3600,3600,261.55,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"Fish.Crow","Common.Yellowthroat",-0.477606837606838
"287",2,1,272.8,103.1,7.7,125,80,204.9,28.5,11,10.7,19.2,29.9,3,0.397940008672038,2,2,2050,2050,260.575,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,"Fish.Crow","Pine.Warbler",0.188376068376068
"288",0,1,242,55.3,20.8,98.5,86.4,183.2,22.6,2.5,4.5,12.5,25.7,0,0.574031267727719,1,4,1000,1000,228.191666666667,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,"Fish.Crow","Northern.Cardinal",-0.00991452991452991
"298",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Tufted.Titmouse","Tufted.Titmouse",1
"299",0,1,11.6,19,3.4,18.2,1.1,19.1,5.7,1.8,1.4,2.2,4.4,1,0,0,0,1240,1240,11.3833333333333,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,"Tufted.Titmouse","Carolina.Chickadee",0.527521367521367
"300",0,1,2.6,17.9,4.7,12.6,5.7,18.5,0.899999999999999,1.6,1.7,2.3,3.6,1,0.778151250383644,2,3,1390,1390,2,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,"Tufted.Titmouse","Carolina.Wren",-0.237606837606838
"301",0,0,0.600000000000001,19.8,15.1,4.3,15.1,10.7,2,1.3,0.9,3.4,5.8,5,0.653212513775344,1,4,2890,2890,0.0800000000000018,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,"Tufted.Titmouse","White.breasted.Nuthatch",0.143931623931624
"302",0,0,11.4,33.2,7.2,15.3,2.6,12.9,5.7,1.6,1.6,1.6,2,4,0.352182518111363,1,2,10,10,11.724,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,"Tufted.Titmouse","Brown.headed.Nuthatch",-0.23008547008547
"303",2,1,26.9,49,4.5,25.3,10.6,34.4,11.7,0.2,0.300000000000001,3.4,8.8,2,0.352182518111363,1,2,2390,2390,26.35,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,"Tufted.Titmouse","Northern.Mockingbird",0.0105982905982906
"304",1,0,47.2,53.2,2.2,21.5,1.5,24.6,13.7,0.8,0.5,10.5,16.8,2,0.477121254719662,0,4,90,90,48.3666666666667,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,"Tufted.Titmouse","Brown.Thrasher",0.0700854700854701
"305",1,1,5.9,6.09999999999999,16.7,0.799999999999997,18.9,17.9,0.800000000000001,1,0.7,0.299999999999999,2.1,1,0.477121254719662,1,3,1830,1830,8.08333333333334,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,"Tufted.Titmouse","Eastern.Bluebird",-0.60957264957265
"306",2,2,56.9,27.1,12.9,25.1,24.4,49.1,12.2,1.3,0.699999999999999,3.7,10.1,0,0.109144469425068,1,1,2890,2890,57.8333333333333,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,"Tufted.Titmouse","American.Robin",0.11042735042735
"307",0,2,4.9,11.4,11.2,10.8,7.9,3,2.6,1.9,1.4,0.299999999999999,0.199999999999999,5,0.778151250383644,2,3,3990,3990,5.64,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"Tufted.Titmouse","House.Sparrow",-0.120704395677616
"308",1,1,0.200000000000003,2.39999999999999,11.4,9.40000000000001,8.7,0.700000000000003,3.1,2.7,1.7,0.4,2.7,3,0.109144469425068,1,1,2890,2890,0.0749999999999993,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,"Tufted.Titmouse","House.Finch",0.223247863247863
"309",0,0,8.8,20.3,11.5,14.9,6.6,8.10000000000001,7,0.8,0.6,0.600000000000001,1.8,3,0.653212513775344,2,2,390,390,8.85,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,"Tufted.Titmouse","American.Goldfinch",0.0181196581196581
"310",2,1,9.4,12.6,8.1,14.2,3.8,9.90000000000001,4.2,0.6,0.9,1.8,0.200000000000001,3,0.255272505103306,1,1,3190,3190,8.45,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,"Tufted.Titmouse","Chipping.Sparrow",0.0570940170940171
"311",1,1,9.1,6.59999999999999,0.599999999999998,11.7,1.7,13.5,2.6,0.3,0.6,2.2,2.9,2,0.352182518111363,1,2,390,390,7.98333333333333,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,"Tufted.Titmouse","Field.Sparrow",0.334758083196562
"312",1,1,0.299999999999997,1.39999999999999,4,12.6,0.699999999999999,11.6,1,1.2,0.399999999999999,0.300000000000001,0.0999999999999996,3,0.176091259055681,0,2,1890,1890,3.66666666666667,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,"Tufted.Titmouse","Song.Sparrow",0.0625641025641026
"313",1,1,18.4,23.1,2.5,5.59999999999999,1.4,4.39999999999999,6.5,2.7,0.6,1,2.1,2,0.045757490560675,1,1,1370,1370,19.3166666666667,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,"Tufted.Titmouse","Eastern.Towhee",0.0598290598290598
"314",1,2,70.2,1.19999999999999,8.7,20.9,15.9,30.2,19.3,2.7,1.2,11.2,20.2,3,0.352182518111363,1,2,1890,1890,76.7,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,"Tufted.Titmouse","Eastern.Meadowlark",0.149085315907764
"315",2,2,29.2,20.3,7.9,23.7,15.3,40.1,7.5,3.3,0.699999999999999,6.6,9.4,0,0.352182518111363,1,2,1890,1890,34.6,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,"Tufted.Titmouse","Red.winged.Blackbird",-0.483076923076923
"316",2,1,18.7,1.2,16.9,3.59999999999999,21.4,27.1,4.2,3.4,0.9,2.3,4.3,1,0.352182518111363,1,2,2285,2285,20.95,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,"Tufted.Titmouse","Brown.headed.Cowbird",0.0468376068376068
"317",1,2,83.6,49.6,9.8,33,21.8,55,15.1,5,2.4,13,19.7,4,0,0,0,390,390,85.95,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"Tufted.Titmouse","Common.Grackle",0.182905982905983
"318",2,0,12.1,19.2,0,20.9,4,23.2,0.300000000000001,2.2,1.9,0.9,0.600000000000001,3,0.954242509439325,2,4,3990,3990,10.525,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,"Tufted.Titmouse","Common.Yellowthroat",-0.146666666666667
"319",2,1,9.8,14.6,12.5,14,8.1,6.10000000000001,1.9,1.7,1.8,0.800000000000001,0.0999999999999996,1,0.176091259055681,0,2,2440,2440,9.55,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,"Tufted.Titmouse","Pine.Warbler",0.0618803418803419
"320",0,1,21,33.2,0.600000000000001,12.5,1.7,15.6,4,6.8,4.4,5.9,4.3,2,0.352182518111363,1,4,1390,1390,22.8333333333333,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,"Tufted.Titmouse","Northern.Cardinal",0.338803418803419
"331",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Carolina.Chickadee","Carolina.Chickadee",1
"332",0,0,9,1.1,8.1,5.6,4.6,0.600000000000001,6.6,0.2,0.3,4.5,8,2,0.778151250383644,2,3,150,150,9.38333333333333,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,"Carolina.Chickadee","Carolina.Wren",-0.0905982905982906
"333",0,1,11,0.800000000000004,11.7,13.9,16.2,29.8,3.7,0.5,0.5,5.6,10.2,6,0.653212513775344,1,4,1650,1650,11.3033333333333,1,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,"Carolina.Chickadee","White.breasted.Nuthatch",-0.192478632478632
"334",0,1,0.199999999999999,14.2,3.8,2.9,3.7,6.2,0,0.2,0.2,3.8,6.4,5,0.352182518111363,1,2,1250,1250,0.340666666666664,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,"Carolina.Chickadee","Brown.headed.Nuthatch",0.0823931623931624
"335",2,0,38.5,68,1.1,43.5,11.7,53.5,17.4,1.6,1.1,5.6,13.2,3,0.352182518111363,1,2,1150,1150,37.7333333333333,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,"Carolina.Chickadee","Northern.Mockingbird",0.0700854700854701
"336",1,1,58.8,72.2,5.6,39.7,2.6,43.7,19.4,2.6,1.9,12.7,21.2,3,0.477121254719662,0,4,1330,1330,59.75,0,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,"Carolina.Chickadee","Brown.Thrasher",-0.0803418803418803
"337",1,0,17.5,12.9,13.3,17.4,20,37,4.9,0.8,0.7,2.5,6.5,0,0.477121254719662,1,3,590,590,19.4666666666667,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,"Carolina.Chickadee","Eastern.Bluebird",-0.284786324786325
"338",2,1,68.5,46.1,9.5,43.3,25.5,68.2,17.9,3.1,2.1,5.9,14.5,1,0.109144469425068,1,1,1650,1650,69.2166666666667,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,"Carolina.Chickadee","American.Robin",-0.213675213675214
"339",0,1,16.5,7.6,7.8,7.4,9,16.1,3.1,3.7,2.8,2.5,4.6,6,0.778151250383644,2,3,2750,2750,17.0233333333333,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"Carolina.Chickadee","House.Sparrow",0.197982564015127
"340",1,0,11.4,16.6,8,8.8,9.8,18.4,2.6,4.5,3.1,1.8,1.7,4,0.109144469425068,1,1,1650,1650,11.3083333333333,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,"Carolina.Chickadee","House.Finch",0.259487179487179
"341",0,1,2.8,1.3,8.1,3.3,7.7,11,1.3,2.6,0.8,1.6,2.6,4,0.653212513775344,2,2,850,850,2.53333333333333,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,"Carolina.Chickadee","American.Goldfinch",0.0823931623931624
"342",2,0,2.2,6.4,4.7,4,4.9,9.2,1.5,1.2,0.5,0.4,4.2,4,0.255272505103306,1,1,1950,1950,2.93333333333333,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,"Carolina.Chickadee","Chipping.Sparrow",0.543931623931624
"343",1,0,2.5,12.4,2.8,6.5,0.6,5.60000000000001,3.1,1.5,0.8,0,1.5,3,0.352182518111363,1,2,850,850,3.4,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,"Carolina.Chickadee","Field.Sparrow",0.319028898490697
"344",1,0,11.9,17.6,0.600000000000001,5.6,1.8,7.5,6.7,3,1.8,1.9,4.5,4,0.176091259055681,0,2,650,650,15.05,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,"Carolina.Chickadee","Song.Sparrow",0.165811965811966
"345",1,0,30,42.1,5.9,23.8,0.300000000000001,23.5,12.2,4.5,2,3.2,6.5,3,0.045757490560675,1,1,130,130,30.7,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,"Carolina.Chickadee","Eastern.Towhee",0.158974358974359
"346",1,1,81.8,17.8,5.3,39.1,17,49.3,25,4.5,2.6,13.4,24.6,4,0.352182518111363,1,2,650,650,88.0833333333333,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,"Carolina.Chickadee","Eastern.Meadowlark",0.187382461278566
"347",2,1,40.8,39.3,4.5,41.9,16.4,59.2,13.2,5.1,2.1,8.8,13.8,1,0.352182518111363,1,2,650,650,45.9833333333333,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,"Carolina.Chickadee","Red.winged.Blackbird",-0.0639316239316239
